Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (1),Voucher Location (2),Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Salicornia depressa,NA,NA,Wild material,NA,NA,28-Oct-15,"United States, New Jersey, Cape May","United States, Idaho",350 plants sampled,Wild Habitat,NA,Spartina alterniflora:Distichlis spicata:Spartina patens:Limonium carolinianum,Sub Unit Description :The Wetlands Institute/ Geology Description : NA/ Locality Description: From parking log follow gravel trail to marsh. Population is on both sides of the trail.,-1.8288000000000002,39.0595,-74.77333,"NAD83",Lat/lon determined by GPS,"Over, P., Santel, M.","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,NA,Undefined,NA,Silt,Silt,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-384,Collector identifier,NA,NA,Other or unclassified name,NA,NA,2:28 OCT 2015:SmithsonianûMARSB,Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Euthamia caroliniana,NA,NA,Wild material,NA,NA,29-Oct-15,"United States, New Jersey, Atlantic","United States, Idaho",350 plants sampled,Wild Habitat,Mowed,Prunus serotina:Rhus copallinum:Hibiscus moscheutos:Kosteletzkya virginica:Eupatorium hyssopifolium:Euthamia graminifolia:Euthamia graminifolia:Lespedeza capitata:Phragmites australis,"Sub Unit Description :Tuckahoe WMA/ Geology Description : NA/ Locality Description: Take Garden State Parkway south to exit 25. Turn right onto US 9S, merge onto Tuckahoe Rd, turn right onto Woods Rd and slight left on Meadow Rd.",-11.5824,39.31577,-74.74188,"NAD83",Lat/lon determined by GPS,"Over, P., Santel, M.","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,NA,Undefined,NA,Sand,Sand,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-385,Collector identifier,NA,10329,Other or unclassified name,NA,NA,2:29 OCT 2015:SmithsonianûMARSB,Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Lespedeza capitata,NA,NA,Wild material,NA,NA,29-Oct-15,"United States, New Jersey, Atlantic","United States, Idaho",60 plants sampled,Wild Habitat,Mowed,Prunus serotina:Rhus copallinum:Hibiscus moscheutos:Kosteletzkya virginica:Eupatorium hyssopifolium:Euthamia graminifolia:Euthamia caroliniana:Phragmites australis,"Sub Unit Description :Tuckahoe WMA/ Geology Description : NA/ Locality Description: Take Garden State Parkway south to exit 25. Turn right onto US 9S, merge onto Tuckahoe Rd, turn right onto Woods Rd and slight left on Meadow Rd.",-11.8872,39.31575,-74.74219,"NAD83",Lat/lon determined by GPS,"Over, P., Santel, M.","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,NA,Undefined,NA,Sand,Sand,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-386,Collector identifier,NA,10330,Other or unclassified name,NA,NA,2:29 OCT 2015:SmithsonianûMARSB,Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Andropogon glomeratus,NA,NA,Wild material,NA,NA,28-Oct-15,"United States, New York, Suffolk","United States, Idaho",300 +,Wild Habitat,NA,Pinus rigida:Acer rubrum:Acer rubrum:Quercus alba:Quercus velutina:Clethra alnifolia:Gaylussacia frondosa:Lyonia mariana:Andropogon virginicus:Andropogon gerardii:Schizachyrium scoparium:Helianthemum canadense:Euthamia caroliniana:Smilax sp.,Sub Unit Description :Connetquot River State Park/ Geology Description : Red Trail/ Locality Description: Park in Connetquot River State Park. Hike North along the river. The population is in a meadow along the Red Trail,7.010400000000001,40.76508,-73.14941,"NAD83",Lat/lon determined by GPS,"Feinberg, L., Russell, K.","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,NA,Undefined,NA,Sand,"Silt, Sand",Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-407,Collector identifier,NA,10343,Other or unclassified name,NA,NA,2:28 OCT 2015:MARSBûSmithsonian,Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Salicornia depressa,NA,NA,Wild material,NA,NA,30-Oct-15,"United States, New York, Suffolk","United States, Idaho",450 +,Wild Habitat,NA,Juniperus virginiana:Prunus maritima:Morella pensylvanica:Spartina alterniflora:Spartina patens:Distichlis spicata:Solidago sempervirens:Schizachyrium littorale:Panicum virgatum,"Sub Unit Description :Orient Point State park/ Geology Description : Beaches, Marsh/ Locality Description: Enter Orient Point State Park. Park in the lot at the end, and walk along beaches.",1.2192,41.12511,-72.27755,"NAD83",Lat/lon determined by GPS,"Feinberg, L., Russell, K.","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,NA,Undefined,NA,Unspecified,Sand,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-414,Collector identifier,NA,10350,Other or unclassified name,NA,NA,2:30 OCT 2015:MARSBûSmithsonian,Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Andropogon glomeratus,NA,NA,Wild material,NA,NA,29-Oct-15,"United States, New Jersey, Atlantic","United States, Idaho",150 plants sampled,Wild Habitat,NA,Vaccinium sp.:Decodon verticillatus:Eriophorum virginicum:Glyceria obtusa:Panicum virgatum:Phragmites australis:Phragmites australis:Chasmanthium laxum:Sphagnum sp.,"Sub Unit Description :Tuckahoe WMA/ Geology Description : NA/ Locality Description: Take Garden State Parkway south to exit 25. Turn right onto US 9S, merge onto Tuckahoe Rd, turn right onto Woods Rd and slight left on Meadow Rd.",0.9144000000000001,39.31586,-74.7463,"NAD83",Lat/lon determined by GPS,"Over, P., Santel, M.","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,NA,Undefined,NA,Unspecified,NA,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-420,Collector identifier,NA,10331,Other or unclassified name,NA,NA,2:29 OCT 2015:SmithsonianûMARSB,Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Carex stricta,NA,NA,Wild material,NA,NA,15-Jun-16,"United States, New York, Suffolk","United States, Idaho",plants sampled,Wild Habitat,Flooded,Morella pensylvanica:Rhus copallinum:Smilax sp.:Symplocarpus foetidus:Quercus sp.,"Sub Unit Description :Connetquot State Park/ Geology Description : Green trail north end and fish hatchery/ Locality Description: I-495 East to exit 53, Sagtikos Parkway. Continue on Sagtikos parkway to exit S4, Southern State.Hecksher Parkway. Continue on Southern State/Hecksher parkway to exit 44E for NY-27. Continue on NY-27 to exit 47A, basically make a turn to get back on NY-27 going West. Once on NY-27W take the exit for Connetquot state park.",12,40.72027,-73.16805,"NAD83",Lat/lon determined by GPS,"C. Holmes, H. Liljengren and MARSB 2016 interns","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,0,0,Undefined,NA,Sand,: Peat,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-447,Collector identifier,NA,10524,Other or unclassified name,NA,NA,"2:15 JUN 2016:Smithsonian, MARSB",Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,Clara Holm:In Field:17 MAY 2016,NA
NA,W6,NA,W6,NA,NA,SD,Danthonia spicata,NA,NA,Wild material,NA,"erect perennial, leaves with narrow flat blades, leaves at the base frequently dry and curly. Inflorescence terminal, few flowered contacted panicle of large spikelets",16-Jun-16,"United States, New Jersey, Atlantic","United States, Idaho",300 plants sampled,Wild Habitat,NA,Quercus alba:Quercus rubra:Pinus echinata:Pinus rigida:Gaylussacia baccata:Gaylussacia frondosa:Vaccinium pallidum:Andropogon virginicus:Danthonia compressa:Kalmia latifolia,"Sub Unit Description :Peasley WMA/ Geology Description : Railroad tracks under south Tuckahoe road/ Locality Description: From Corbin City, take route 50 North to Tuckahoe Road. Take a left and continue to the overpass of the railroad. Population is on the railroad grade south of Tuckahoe Road.",22,39.35525,-74.78666,"NAD83",Lat/lon determined by GPS,"C. Holmes, H. Liljengren and MARSB interns","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,0,0,Undefined,NA,Unspecified,Other : Sandy Loam,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-449,Collector identifier,NA,10534,Other or unclassified name,NA,NA,2:19 JUN 2016:MARSB and Smithsonian,Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,Clara Holmes:In Field:19 JUN 2016,NA
NA,W6,NA,W6,NA,NA,SD,Danthonia spicata,NA,NA,Wild material,NA,"Dense tufts. Leaves born mostly near base, blades curly. lower sheaths often contain cleistogamous spikelets. inflorescence contracted, racemiform.",20-Jun-16,"United States, New Jersey, Cumberland","United States, Idaho",1800 plants sampled,Wild Habitat,Mowed,Quercus rubra:Quercus falcata:Quercus alba:Acer rubrum:Ilex opaca:Nyssa sylvatica:Nyssa sylvatica:Gaylussacia frondosa:Rubus cuneifolius:Kalmia latifolia:Danthonia compressa:Baptisia tinctoria:Chasmanthium laxum:Schizachyrium scoparium:Smilax rotundifolia,"Sub Unit Description :Peasley WMA/ Geology Description : First Avenue between route 49 and cape may avenue/ Locality Description: From Tuckahoe, take route 49 west to first avenue. Take a right on First Ave, population begins here and continues to Cape May Avenue",15.24,39.33991,-74.83808,"NAD83",Lat/lon determined by GPS,"C. Holmes, H. Liljengren","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,0-5,Northeast,NE,Sand,Other : Sandy loam,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-450,Collector identifier,NA,10535,Other or unclassified name,NA,NA,2:20 JUN 2016:Smithsonian and MARSB,Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,Heather Liljengren:In Field:20 JUN 2016,NA
NA,W6,NA,W6,NA,NA,SD,Carex atlantica,NA,NA,Wild material,NA,"Multiple stellate seed heads per stem. stems scabrous on the angles above. perigynia greeen, usually several-nerved ventrally.",22-Jun-16,"United States, New Jersey, Monmouth","United States, Idaho",240 plants sampled,Wild Habitat,Flooded,Liquidambar styraciflua:Ilex verticillata:Microstegium vimineum:Symplocarpus foetidus:Arisaema triphyllum:Vitis sp.:Carex stricta:Smilax sp.:Carex intumescens:Glyceria striata,Sub Unit Description :Turkey Swamp County Park/ Geology Description : Bog Downhill of Boy scout camp/ Locality Description: Drive North on Nomoco Road into Turkey Swamp Co. Park. Take a right onto Turkey Swamp Park Activity area (just before the north branch of the Metedeconk River). Drive as far east as you can into the boy scout camp. population is along both sides of the river between Nomoco Road and Pittenger Pond Road,36.8808,40.18161,-74.17319,"NAD83",Lat/lon determined by GPS,"C. Holmes, H. Liljengren and MARSB Interns","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,0-2,Undefined,NA,Sand,Sand,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-451,Collector identifier,NA,10536,Other or unclassified name,NA,NA,2:22 JUN 2016:Smithsonian and MARSB,Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,Clara Holmes:In Field:22 JUN 2016,NA
NA,W6,NA,W6,NA,NA,SD,Carex atlantica,NA,NA,Wild material,NA,"Multiple stellate seed heads per stem. stems scabrous on the angles above. perigynia greeen, usually several-nerved ventrally.",27-Jun-16,"United States, New Jersey, Atlantic","United States, Idaho",400 plants sampled,Wild Habitat,Flooded,Acer rubrum:Vaccinium fuscatum:Vaccinium corymbosum:Clethra alnifolia:Ilex opaca,"Sub Unit Description :Peaslee WMA/ Geology Description : Trail off 1st Avenue/ Locality Description: From Tuckerton, drive west on Hwy 49 for about 5 miles, turn right on First Avenue. Drive about a quarter mile. There is a small path on the left side on the road that can be followed for about 0.3 miles. Population is to the left of the path.",7.010400000000001,39.33163,-74.86333,"NAD83",Lat/lon determined by GPS,"Robert KRetz, Michael Giambalvo","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,0-2,Undefined,NA,Sand,Other : muck,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-452,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"2:27 JUN 2016:Smithsonian, MARSB",Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,Clara Holmes:In Field:17 JUN 2016,NA
NA,W6,NA,W6,NA,NA,SD,Hudsonia ericoides,NA,NA,Wild material,NA,"Small, low, shrub. Forms dense mat. needle-like leaves only a few mm long. Pale orange- tan fruit.",8-Jul-16,"United States, New Jersey, Ocean","United States, Idaho",200 plants sampled,Wild Habitat,NA,Pinus rigida:Quercus marilandica:Vaccinium virgatum:Vaccinium corymbosum:Gaylussacia frondosa,"Sub Unit Description :Forked River Mountain WMA/ Geology Description : Long ridge Road/ Locality Description: From Ocean township, drive west on Wells Mills road. Turn right onto Bryant road. Slight Right onto longridge road. Follow Longridge road past powerlines. Population begins when trees become more sparse and extends to parkway.",1.524,39.82733,-74.243,"NAD83",Lat/lon determined by GPS,"Robert Kretz, Michael Giambalvo, Clara Holmes","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,0-2,Undefined,NA,Silt,Sand,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-454,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"2:08 JUL 2016:Smithsonian, MARSB",Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,Clara Holmes:In Field:16 JUN 2016,NA
NA,W6,NA,W6,NA,NA,SD,Plantago aristata,NA,NA,Wild material,NA,"taprooted, thinly hairy. leaves linear to 18 cm. infl. cylindrical spikes. linear bracts conspicuously long-exsert. seeds 2, brown, elliptic.",13-Jul-16,"United States, New Jersey, Cape May","United States, Idaho",600 plants sampled,Wild Habitat,Mowed:Flooded:Trampled,Plantago lanceolata:Poa pratensis:Cenchrus tribuloides:Trifolium arvense,Sub Unit Description :Cape May NWR/ Geology Description : Two Mile beach/ Locality Description: Head South on pacific avenue from Wildwood. Make right onto USCG entrance street. Population begins where road turns right.,2.1336,38.95638,-74.85355,"NAD83",Lat/lon determined by GPS,Robert Kretz,"Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,0-2,Undefined,NA,Silt,Sand,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-456,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"2:13 JUL 2016:Smithsonian, MARSB",Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,Clara Holmes:From pressed specimen on another date:18 JUL 2016,NA
NA,W6,NA,W6,NA,NA,SD,Carex crinita,NA,NA,Wild material,NA,"Densely tufted, 4-16 dm. stems surpassing the leaves. spikes loosely spreading to drooping on slender peduncles. perigynia silky green, 2-ribbed. achene lenticular.",9-Aug-16,"United States, New Jersey, Morris","United States, Idaho",150 plants sampled,Wild Habitat,Flooded,Quercus rubra:Rosa multiflora:Carex longii:Carex lurida:Carex lupulina:Lobelia cardinalis:Mikania scandens,"Sub Unit Description :GReat Swamp NWR/ Geology Description : Blue Trail/ Locality Description: FRom New Vernon, drive SW on Lee's Hill Road for about .1 Miles. Turn left on Long hill road and drive south for 1 Miles. PArking lot for blue trail is on left. Population is on the banks of the GReat BRook where the blue trail crosses over it.",72.2376,40.72213,-74.48272,"NAD83",Lat/lon determined by GPS,"Robert Kretz, Michael Giambalvo","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,0 -2,Undefined,NA,Sand,"Silt, Other : loam",Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-457,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"2:09 AUG 2016:Smithsonian, MARSB",Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,Clara Holmes:From pressed specimen on another date:15 AUG 2016,NA
NA,W6,NA,W6,NA,NA,SD,Scirpus atrovirens,NA,NA,Wild material,NA,"1.5 m from short tough rhizomes. main leaves to 18 mm wide, mostly on lower half of stem. spikelets ovoid or short-cylindric, 2-8 mm, densely crowded in subglobose heads. scales 1.4-2.1 mm, brownish or blackish with pale midvein.",21-Jul-16,"United States, New Jersey, Morris","United States, Idaho",80 plants sampled,Wild Habitat,Flooded,Acer rubrum:Juncus tenuis:Cladium mariscoides,"Sub Unit Description :Black River WMA/ Geology Description : Patirots Path/ Locality Description: Drive North on Hillside road from Chester, NJ in .5 miles bear right onto pleasant hill road. In .5 mile patriots path is on right. Population is .2 miles east on patriots path.",207.264,40.80408,-74.68755,"NAD83",Lat/lon determined by GPS,"Robert Kretz, Michael Giambalvo","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,0-2,Undefined,NA,Silt,Other : loam,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-458,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"2:21 JUL 2016:Smithsonian, MARSB",Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,Clara Holmes:From photograph:21 JUL 2016,NA
NA,W6,NA,W6,NA,NA,SD,Cyperus grayi,NA,NA,Wild material,NA,slender perennial with corm. leaves folded. loose spikelets radiating in all directions. achenes trigonous with flat sides. scales ovate.,17-Aug-16,"United States, New Jersey, Cumberland","United States, Idaho",280 plants sampled,Wild Habitat,mined,Pinus rigida:Pinus virginiana:Solidago odora:Hudsonia ericoides,"Sub Unit Description :Menantico Ponds WMA/ Geology Description : NA/ Locality Description: From Millville, take E. Main St. about 1.5 miles east of Hwy 55. Turn right on an unnamed road marked as Menantico Ponds WMA. Follow road for almost a mile until it dead ends in a parking lot.",9.144,39.367,-74.9983,"NAD83",Lat/lon determined by GPS,"R. Kretz, M. Giambalvo, C. Holmes, P. Over","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,30+,Undefined,NA,Sand,Sand,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-465,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"2:17 AUG 2016:Smithsonian, MARSB",Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,Clara Holmes:In Field:17 AUG 2016,NA
NA,W6,NA,W6,NA,NA,SD,Carex lupulina,NA,NA,Wild material,NA,"stems 2-13 dm, smooth, solitary or few together from long, dark, scaly, sympodial rhizomes.basal sheaths reddish to brownish. terminal spike staminate. pistillate spikes 2-5, ascending, ovoid to cylindric. perigynia smooth and shiny, strongly 13-22-nerved.",18-Aug-16,"United States, New Jersey, Morris","United States, Idaho",84 plants sampled,Wild Habitat,Flooded,Mikania scandens:Lobelia cardinalis:Carex lurida:Carex longii:Sparganium sp.:Polygonum pensylvanicum,"Sub Unit Description :GReat Swamp/ Geology Description : Blue Trail/ Locality Description: FRom New Vernon, drive SW on Lee's Hill Road for about .1 Miles. Turn left on Long hill road and drive south for 1 Miles. PArking lot for blue trail is on left. Population is on the banks of the GReat BRook where the blue trail crosses over it.",72.2376,40.72213,-74.48272,NA,Lat/lon determined by GPS,"Robert Kretz, Michael Giambalvo, Clara Holmes, Patrick Over","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,0 -2,Undefined,NA,Sand,Silt,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-466,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"2:18 AUG 2016:SMithsonian, MARSB",Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,Clara Holmes:In Field:18 AUG 2016,NA
NA,W6,NA,W6,NA,NA,SD,Carex lurida,NA,NA,Wild material,NA,"stem leaf blade widthû4â€“13 mmûLowest bract sheathûthe lowest bract has a sheath longer than four millimetersûthe lowest bract has no sheath (or a very short sheath up to four millimeters in length)ûSpike on stalkûthe lowest spike on the plant has a peduncleûTop spikeûthe uppermost spike contains only staminate flowersûPerigynium hairsûthe perigynium has no hairsûPerigynium lengthû6â€“10.8 mmûLeaf sheath colorûthe leaf sheath is tinted pink, red or purpleûLeaf blade textureûthe leaf blade is smooth and hairless, or rough and sandpaperyûPerigynium beak teethûthe perigynium beak is divided at the top into two teeth",25-Aug-16,"United States, New Jersey, Morris","United States, Idaho",60 plants sampled,Wild Habitat,Flooded,Quercus rubra:Rosa multiflora:Carex longii:Carex lupulina:Lobelia cardinalis:Mikania scandens,"Sub Unit Description :Great Swamp NWR/ Geology Description : Blue Trail/ Locality Description: From New Vernon, drive SW on Lees Hill Rd for 0.1 miles. Turn left on Long Hill Rd and drive South for 1 mile. Parking lot for Blue Trail is on left. Population is on banks of Great Brook.",72.2376,40.72213,-74.48327,"NAD83",Lat/lon determined by GPS,"R. Kretz, M. Giambalvo","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,0-2,Undefined,NA,Sand,Silt,Northern Piedmont,Northern Piedmont (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-470,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"2:25 AUG 2016:Smithsonian, MARSB",Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,CLara Holmes:In Field:18 AUG 2016,NA
NA,W6,NA,W6,NA,NA,SD,Elymus virginicus var. virginicus,NA,NA,Wild material,NA,"Tufted perennial 5-12 dm, lvs mostly 6-10 per stem, scabrous on both sides. spikes rigidly erect. spikelets mostly paired, disarticulating below the glumes. glumes subequal, 10-30 mm, firm, bowed-out at the base. long awned up to 4 cm.",31-Aug-16,"United States, New Jersey, Cape May","United States, Idaho",75 plants sampled,Wild Habitat,Mowed:Flooded:Seeded,Phragmites australis:Typha latifolia:Eupatorium hyssopifolium:Andropogon glomeratus:Dichanthelium scoparium,"Sub Unit Description :Cape May NWR/ Geology Description : Cedar Swamp Division/ Locality Description: From peters burg take Tuckahoe road east about 1.3 miles to Butter Road. Drive SE on Butter Road for about 1,000 feet to the powerline cut. Walk south along powerline cut to populatiobn",-5.7912,39.25177,-74.69255,"NAD83",Lat/lon determined by GPS,"Robert KRetz, Michael Giambalvo","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,0 -2,Undefined,NA,Sand,Sand,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-471,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"2:31 AUG 2016:Smithsonian, MARSB",Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,Clara Holmes:From photograph:31 AUG 2016,NA
NA,W6,NA,W6,NA,NA,SD,Tripsacum dactyloides,NA,NA,Wild material,NA,"Habitat: terrestrial wetlands ûLeaf blade width: 9Ã¢âú¬â€œ45 mmûInflorescence branches: The flowers are attached to branches rather than to the main axis of the inflorescence.There are no branch points between the base of the inflorescence axis and the flowers, or they are not obvious.ûSpikelet length: 6Ã¢âú¬â€œ8 mmûGlume relative length: both glumes are as long or longer than all of the florets.ûAwn on glume: the glume has no awn.ûOne or more florets: there is one floret per spikelet.ûLemma awn length: 0 mmûLeaf ligule length: 1Ã¢âú¬â€œ3 mm",13-Sep-16,"United States, New Jersey, Ocean","United States, Idaho",500 plants sampled,Wild Habitat,Mowed:Flooded:Trampled,Rosa palustris:Panicum virgatum:Parthenocissus quinquefolia:Morella pensylvanica:Baccharis halimifolia,"Sub Unit Description :Manahawkin Wildlife MAnagement Area/Edwin B. Forsythe National Wildlife Refuge/ Geology Description : NA/ Locality Description: From Manahawkin, drive East on Stafford Avenue for 1.7 miles. Population begins on trail to the right off Stafford Avenue.",2.1336,39.68423,-74.21663,"NAD83",Lat/lon determined by GPS,"Robert Kretz, Michael Giambalvo","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,0,0,Undefined,NA,Sand,Silt,Ridge and Valley,Ridge and Valley (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-478,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"2:13 SEP 2016:Smithsonian, Mid-Atlantic Regional Seed Bank",Smithsonian (US),Mid-Atlantic Regional Seed Bank,NA,Clara Holmes:From pressed specimen on another date:19 SEP 2016,NA
